idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
331,"usb_phy-T200","top.tj_t2_txoe_mod",5,4,0.2973,,"","待标注"
332,"usb_phy-T300","top.tj_t3_flag",9,8,0.1800,,"","待标注"
333,"usb_phy-T300","top.tj_t3_leak",13,13,0.3120,,"","待标注"
334,"usb_phy-T700","top.usb_rst",11,10,0.3514,,"","待标注"
335,"usb_phy-T800","top.rst_cnt",71,91,0.5144,,"","待标注"
336,"wb_lpc-T100","top.tj_t1_cnt",9,9,0.2962,,"","待标注"
337,"wb_lpc-T100","top.tj_t1_trig",4,3,0.4322,,"","待标注"
338,"wb_lpc-T200","top.tj_t2_trig",8,7,0.6382,,"","待标注"
339,"wb_lpc-T200","top.tj_t2_wb_err_o_mod",5,4,0.1494,,"","待标注"
340,"wb_lpc-T300","top.tj_t3_flag",11,10,0.2781,,"","待标注"
341,"wb_lpc-T300","top.tj_t3_leak",15,15,0.2466,,"","待标注"
342,"xtea-T100","top.tj_t1_cnt",9,9,0.4265,,"","待标注"
343,"xtea-T100","top.tj_t1_trig",4,3,0.2770,,"","待标注"
344,"xtea-T200","top.tj_t2_s_exkey_a_mod",5,4,0.3234,,"","待标注"
345,"xtea-T200","top.tj_t2_trig",4,3,0.2286,,"","待标注"
346,"xtea-T300","top.tj_t3_flag",7,6,0.3381,,"","待标注"
347,"xtea-T300","top.tj_t3_leak",11,11,0.3253,,"","待标注"
