circuit_name,base_name,signal_name,subgraph_index,similarity,diff_score,detection_time,node_count,edge_count
PIC16F84-T100,PIC16F84,top.wdt_clr_reg,118,0.5857864417795234,0.70710677,0.1849808692932129,31,33
PIC16F84-T100,PIC16F84,top.wdt_clr_req_reg,119,0.5857864417795234,0.70710677,0.17233681678771973,13,14
PIC16F84-T100,PIC16F84,top.wdt_clr_reqhold_reg,120,0.5857864417795234,0.70710677,0.20398736000061035,30,34
PIC16F84-T100,PIC16F84,top.wdt_full_clr_reg,121,0.5857864417795234,0.70710677,0.15333199501037598,14,13
PIC16F84-T100,PIC16F84,top.wdt_full_node,122,0.5857864417795234,0.70710677,0.18252277374267578,13,14
PIC16F84-T100,PIC16F84,top.wdt_full_reg,123,0.5857864417795234,0.70710677,0.16602611541748047,19,20
PIC16F84-T100,PIC16F84,top.wdt_full_sync_reg,124,0.5857864417795234,0.70710677,0.1574411392211914,14,13
PIC16F84-T100,PIC16F84,top.wdt_fullclr_req_reg,125,0.5857864417795234,0.70710677,0.16556429862976074,16,17
PIC16F84-T100,PIC16F84,top.wdt_init,126,0.5857864417795234,0.70710677,0.1457669734954834,6,5
PIC16F84-T100,PIC16F84,top.wdt_reg,127,0.5857864417795234,0.70710677,0.17288422584533691,21,22
PIC16F84-T100,PIC16F84,top.wdt_rst_node,128,0.5857864417795234,0.70710677,0.16017842292785645,10,10
PIC16F84-T100,PIC16F84,top.wr_eep_req_o,129,0.5857864417795234,0.70710677,0.1452484130859375,5,4
PIC16F84-T100,PIC16F84,top.writeram_node,130,0.5857864417795234,0.70710677,0.27661776542663574,63,62
PIC16F84-T100,PIC16F84,top.writeram_reg,131,0.5857864417795234,0.70710677,0.22151899337768555,32,37
PIC16F84-T100,PIC16F84,top.writew_node,132,0.5857864417795234,0.70710677,0.2484142780303955,64,63
PIC16F84-T200,PIC16F84,top.add_node,0,0.5857864417795234,0.70710677,0.19916009902954102,13,12
PIC16F84-T200,PIC16F84,top.addlow_node,1,0.5857864417795234,0.70710677,0.1865394115447998,19,18
PIC16F84-T200,PIC16F84,top.addr_eecon1,2,0.5857864417795234,0.70710677,0.1414194107055664,7,6
PIC16F84-T200,PIC16F84,top.addr_eecon2,3,0.5857864417795234,0.70710677,0.14748620986938477,7,6
PIC16F84-T200,PIC16F84,top.addr_eep_adr,4,0.5857864417795234,0.70710677,0.14499187469482422,7,6
PIC16F84-T200,PIC16F84,top.addr_eep_dat,5,0.5857864417795234,0.70710677,0.15096259117126465,7,6
PIC16F84-T200,PIC16F84,top.addr_fsr,6,0.5857864417795234,0.70710677,0.1388869285583496,7,6
PIC16F84-T200,PIC16F84,top.addr_intcon,7,0.5857864417795234,0.70710677,0.1392054557800293,7,6
PIC16F84-T200,PIC16F84,top.addr_option,8,0.5857864417795234,0.70710677,0.15272021293640137,7,6
PIC16F84-T200,PIC16F84,top.addr_pcl,9,0.5857864417795234,0.70710677,0.1325054168701172,7,6
PIC16F84-T200,PIC16F84,top.addr_pclath,10,0.5857864417795234,0.70710677,0.15801787376403809,7,6
PIC16F84-T200,PIC16F84,top.addr_porta,11,0.5857864417795234,0.70710677,0.14467191696166992,7,6
PIC16F84-T200,PIC16F84,top.addr_portb,12,0.5857864417795234,0.70710677,0.1433579921722412,7,6
PIC16F84-T200,PIC16F84,top.addr_sram,13,0.5857864417795234,0.70710677,0.16649127006530762,7,6
PIC16F84-T200,PIC16F84,top.addr_stat,14,0.5857864417795234,0.70710677,0.12779569625854492,7,6
PIC16F84-T200,PIC16F84,top.addr_tmr0,15,0.5857864417795234,0.70710677,0.15549540519714355,7,6
