idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
303,"systemcdes-T100","top.tj_t1_trig",4,3,0.1434,,"","待标注"
304,"systemcdes-T200","top.tj_t2_trig",8,7,0.1623,,"","待标注"
305,"systemcdes-T200","top.tj_t2_wb_ack_o_mod",5,4,0.4982,,"","待标注"
306,"systemcdes-T300","top.tj_t3_flag",10,9,0.6796,,"","待标注"
307,"systemcdes-T300","top.tj_t3_leak",14,14,0.7193,,"","待标注"
308,"systemcdes-T700","top.des.data_o",18,20,0.6959,,"","待标注"
309,"systemcdes-T800","top.des.next_data_ready",22,25,0.8033,,"","待标注"
310,"tiny_spi-T100","top.tj_t1_cnt",9,9,0.4085,,"","待标注"
311,"tiny_spi-T100","top.tj_t1_trig",7,6,0.3368,,"","待标注"
312,"tiny_spi-T200","top.tj_t2_sr8_mod",5,4,0.3147,,"","待标注"
313,"tiny_spi-T200","top.tj_t2_trig",6,5,0.4557,,"","待标注"
314,"tiny_spi-T300","top.tj_t3_flag",13,12,0.3208,,"","待标注"
315,"tiny_spi-T300","top.tj_t3_leak",17,17,0.3535,,"","待标注"
316,"tiny_spi-T600","top.ack_o",19,25,0.3963,,"","待标注"
317,"tiny_spi-T700","top.bc",9,8,0.3385,,"","待标注"
318,"tiny_spi-T800","top.sr8_sf",41,71,0.2687,,"","待标注"
319,"uart2bus-T100","top.tj_t1_cnt",9,9,0.3861,,"","待标注"
320,"uart2bus-T100","top.tj_t1_trig",4,3,0.3057,,"","待标注"
321,"uart2bus-T200","top.tj_t2_int_req_mod",5,4,0.2808,,"","待标注"
322,"uart2bus-T200","top.tj_t2_trig",4,3,0.2342,,"","待标注"
323,"uart2bus-T300","top.tj_t3_flag",7,6,0.3864,,"","待标注"
324,"uart2bus-T300","top.tj_t3_leak",11,11,0.3335,,"","待标注"
325,"uart2bus-T600","top.baud_freq",141,163,0.2230,,"","待标注"
326,"uart2bus-T700","top.uart1.baud_gen_1.counter",18,21,0.4044,,"","待标注"
327,"uart2bus-T800","top.uart1.baud_gen_1.counter",193,229,0.2938,,"","待标注"
328,"usb_phy-T100","top.tj_t1_cnt",9,9,0.3324,,"","待标注"
329,"usb_phy-T100","top.tj_t1_trig",4,3,0.3789,,"","待标注"
330,"usb_phy-T200","top.tj_t2_trig",4,3,0.3158,,"","待标注"
331,"usb_phy-T200","top.tj_t2_txoe_mod",5,4,0.3583,,"","待标注"
332,"usb_phy-T300","top.tj_t3_flag",9,8,0.2609,,"","待标注"
333,"usb_phy-T300","top.tj_t3_leak",13,13,0.3054,,"","待标注"
334,"usb_phy-T700","top.usb_rst",11,10,0.2737,,"","待标注"
335,"usb_phy-T800","top.rst_cnt",71,91,0.5836,,"","待标注"
336,"wb_lpc-T100","top.tj_t1_cnt",9,9,0.2318,,"","待标注"
337,"wb_lpc-T100","top.tj_t1_trig",4,3,0.4807,,"","待标注"
338,"wb_lpc-T200","top.tj_t2_trig",8,7,0.4671,,"","待标注"
339,"wb_lpc-T200","top.tj_t2_wb_err_o_mod",5,4,0.1642,,"","待标注"
340,"wb_lpc-T300","top.tj_t3_flag",11,10,0.2577,,"","待标注"
341,"wb_lpc-T300","top.tj_t3_leak",15,15,0.1975,,"","待标注"
342,"xtea-T100","top.tj_t1_cnt",9,9,0.3475,,"","待标注"
343,"xtea-T100","top.tj_t1_trig",4,3,0.2496,,"","待标注"
344,"xtea-T200","top.tj_t2_s_exkey_a_mod",5,4,0.3466,,"","待标注"
345,"xtea-T200","top.tj_t2_trig",4,3,0.2238,,"","待标注"
346,"xtea-T300","top.tj_t3_flag",7,6,0.3743,,"","待标注"
347,"xtea-T300","top.tj_t3_leak",11,11,0.3558,,"","待标注"
