idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
164,"RS232-T800","top.iXMIT.bitCell_cntrH",23,27,0.3056,,"","待标注"
165,"RS232-T800","top.iXMIT.bitCountH",25,30,0.4698,,"","待标注"
166,"RS232-T800","top.iXMIT.countEnaH",38,50,0.3677,,"","待标注"
167,"RS232-T800","top.iXMIT.ena_bitCountH",33,44,0.4527,,"","待标注"
168,"RS232-T800","top.iXMIT.load_shiftRegH",28,37,0.2809,,"","待标注"
169,"RS232-T800","top.iXMIT.next_state",48,58,0.4086,,"","待标注"
170,"RS232-T800","top.iXMIT.rst_bitCountH",28,37,0.2561,,"","待标注"
171,"RS232-T800","top.iXMIT.shiftEnaH",26,34,0.3857,,"","待标注"
172,"RS232-T800","top.iXMIT.uart_xmitH",24,29,0.2947,,"","待标注"
173,"RS232-T800","top.iXMIT.xmit_doneInH",32,43,0.2850,,"","待标注"
174,"RS232-T800","top.iXMIT.xmit_ShiftRegH",126,184,0.4371,,"","待标注"
175,"RS232-T800","top.iXMIT.xmitDataSelH",29,35,0.3017,,"","待标注"
176,"RS232-T900","top.iRECEIVER.cntr_resetH",28,35,0.8557,,"","待标注"
177,"RS232-T900","top.iRECEIVER.countH",19,25,0.8052,,"","待标注"
178,"RS232-T900","top.iRECEIVER.next_state",44,49,0.4554,,"","待标注"
179,"RS232-T900","top.iRECEIVER.rec_readyInH",24,30,0.8780,,"","待标注"
180,"RS232-T900","top.iRECEIVER.rstCountH",23,29,0.8023,,"","待标注"
181,"RS232-T900","top.iRECEIVER.shiftH",19,25,0.7723,,"","待标注"
182,"RS232-T900","top.iXMIT.bitCell_cntrH",23,27,0.4416,,"","待标注"
183,"RS232-T900","top.iXMIT.bitCountH",25,30,0.4247,,"","待标注"
184,"RS232-T900","top.iXMIT.countEnaH",38,50,0.2395,,"","待标注"
185,"RS232-T900","top.iXMIT.ena_bitCountH",33,44,0.3717,,"","待标注"
186,"RS232-T900","top.iXMIT.load_shiftRegH",28,37,0.3554,,"","待标注"
187,"RS232-T900","top.iXMIT.next_state",48,58,0.3508,,"","待标注"
188,"RS232-T900","top.iXMIT.rst_bitCountH",28,37,0.4089,,"","待标注"
189,"RS232-T900","top.iXMIT.shiftEnaH",26,34,0.4592,,"","待标注"
190,"RS232-T900","top.iXMIT.uart_xmitH",24,29,0.2340,,"","待标注"
191,"RS232-T900","top.iXMIT.xmit_doneInH",32,43,0.4026,,"","待标注"
192,"RS232-T900","top.iXMIT.xmit_ShiftRegH",126,184,0.2808,,"","待标注"
193,"RS232-T900","top.iXMIT.xmitDataSelH",29,35,0.4495,,"","待标注"
194,"RS232-T901","top.iRECEIVER.cntr_resetH",28,35,0.8935,,"","待标注"
195,"RS232-T901","top.iRECEIVER.countH",19,25,0.8091,,"","待标注"
