idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
460,"tiny_spi-T800","top.sr8_sf",41,71,0.7314,,"","待标注"
461,"uart2bus-T100","top.tj_t1_cnt",9,9,0.8630,,"","待标注"
462,"uart2bus-T100","top.tj_t1_trig",4,3,0.9138,,"","待标注"
463,"uart2bus-T200","top.tj_t2_trig",4,3,0.9138,,"","待标注"
464,"uart2bus-T300","top.tj_t3_flag",7,6,0.8708,,"","待标注"
465,"uart2bus-T300","top.tj_t3_leak",11,11,0.9694,,"","待标注"
466,"uart2bus-T600","top.baud_freq",141,163,0.6625,,"","待标注"
467,"uart2bus-T700","top.uart1.baud_gen_1.counter",18,21,0.8475,,"","待标注"
468,"uart2bus-T800","top.uart1.baud_gen_1.counter",193,229,0.7471,,"","待标注"
469,"usb_phy-T100","top.tj_t1_cnt",9,9,0.8630,,"","待标注"
470,"usb_phy-T200","top.tj_t2_txoe_mod",5,4,0.9630,,"","待标注"
471,"usb_phy-T300","top.tj_t3_flag",9,8,0.9029,,"","待标注"
472,"usb_phy-T300","top.tj_t3_leak",13,13,0.8006,,"","待标注"
473,"usb_phy-T700","top.usb_rst",11,10,0.8460,,"","待标注"
474,"usb_phy-T800","top.rst_cnt",71,91,0.7749,,"","待标注"
475,"wb_lpc-T100","top.tj_t1_cnt",9,9,0.8026,,"","待标注"
476,"wb_lpc-T200","top.tj_t2_trig",8,7,0.8914,,"","待标注"
477,"wb_lpc-T200","top.tj_t2_wb_err_o_mod",5,4,0.7449,,"","待标注"
478,"wb_lpc-T300","top.tj_t3_flag",11,10,0.7900,,"","待标注"
479,"wb_lpc-T300","top.tj_t3_leak",15,15,0.8359,,"","待标注"
480,"xtea-T100","top.tj_t1_cnt",9,9,0.9735,,"","待标注"
481,"xtea-T100","top.tj_t1_trig",4,3,0.8444,,"","待标注"
482,"xtea-T200","top.tj_t2_s_exkey_a_mod",5,4,0.9630,,"","待标注"
483,"xtea-T200","top.tj_t2_trig",4,3,0.8444,,"","待标注"
484,"xtea-T300","top.tj_t3_flag",7,6,0.7835,,"","待标注"
485,"xtea-T300","top.tj_t3_leak",11,11,0.8226,,"","待标注"
